SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,TEST_CMPNT_TYP_CD,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
601,Appling County,103,Appling County High School,Combined Test Score,42,42,982.6,982.6
601,Appling County,103,Appling County High School,Evidence Based Reading and Writing,42,42,508.8,508.8
601,Appling County,103,Appling County High School,Math Section Score,42,42,473.8,473.8
602,Atkinson County,103,Atkinson County High School,Combined Test Score,10,10,1033,1033
602,Atkinson County,103,Atkinson County High School,Evidence Based Reading and Writing,10,10,536,536
602,Atkinson County,103,Atkinson County High School,Math Section Score,10,10,497,497
603,Bacon County,302,Bacon County High School,Combined Test Score,17,17,1007.6,1007.6
603,Bacon County,302,Bacon County High School,Evidence Based Reading and Writing,17,17,520.6,520.6
603,Bacon County,302,Bacon County High School,Math Section Score,17,17,487.1,487.1
604,Baker County,105,Baker County High School,Combined Test Score,15,15,822.7,822.7
604,Baker County,105,Baker County High School,Evidence Based Reading and Writing,15,15,430,430
604,Baker County,105,Baker County High School,Math Section Score,15,15,392.7,392.7
605,Baldwin County,189,Baldwin High School,Combined Test Score,88,88,944.1,944.1
605,Baldwin County,189,Baldwin High School,Evidence Based Reading and Writing,88,88,489.8,489.8
605,Baldwin County,189,Baldwin High School,Math Section Score,88,88,454.3,454.3
606,Banks County,199,Banks County High School,Combined Test Score,57,57,994.2,994.2
606,Banks County,199,Banks County High School,Evidence Based Reading and Writing,57,57,516.1,516.1
606,Banks County,199,Banks County High School,Math Section Score,57,57,478.1,478.1
607,Barrow County,101,Apalachee High School,Combined Test Score,251,133,1026.7,1024
607,Barrow County,101,Apalachee High School,Evidence Based Reading and Writing,251,133,524.7,524.1
607,Barrow County,101,Apalachee High School,Math Section Score,251,133,502,499.8
607,Barrow County,3052,Winder-Barrow High School,Combined Test Score,251,118,1026.7,1029.7
607,Barrow County,3052,Winder-Barrow High School,Evidence Based Reading and Writing,251,118,524.7,525.3
607,Barrow County,3052,Winder-Barrow High School,Math Section Score,251,118,502,504.3
608,Bartow County,105,Adairsville High School,Combined Test Score,293,99,1030,1054.2
608,Bartow County,105,Adairsville High School,Evidence Based Reading and Writing,293,99,534.1,543.9
608,Bartow County,105,Adairsville High School,Math Section Score,293,99,495.9,510.3
608,Bartow County,114,Cass High School,Combined Test Score,293,99,1030,988.6
608,Bartow County,114,Cass High School,Evidence Based Reading and Writing,293,99,534.1,511.9
608,Bartow County,114,Cass High School,Math Section Score,293,99,495.9,476.7
608,Bartow County,198,Woodland High School,Combined Test Score,293,95,1030,1047.8
608,Bartow County,198,Woodland High School,Evidence Based Reading and Writing,293,95,534.1,546.9
608,Bartow County,198,Woodland High School,Math Section Score,293,95,495.9,500.8
609,Ben Hill County,291,Fitzgerald High School School College and Career Academy,Combined Test Score,31,31,982.9,982.9
609,Ben Hill County,291,Fitzgerald High School School College and Career Academy,Evidence Based Reading and Writing,31,31,520.6,520.6
609,Ben Hill County,291,Fitzgerald High School School College and Career Academy,Math Section Score,31,31,462.3,462.3
610,Berrien County,101,Berrien High School,Combined Test Score,61,55,1057.5,1048
610,Berrien County,101,Berrien High School,Evidence Based Reading and Writing,61,55,561.3,552.7
610,Berrien County,101,Berrien High School,Math Section Score,61,55,496.2,495.3
610,Berrien County,106,Berrien Academy Performance Learning Center,Combined Test Score,61,TFS,1057.5,TFS
610,Berrien County,106,Berrien Academy Performance Learning Center,Evidence Based Reading and Writing,61,TFS,561.3,TFS
610,Berrien County,106,Berrien Academy Performance Learning Center,Math Section Score,61,TFS,496.2,TFS
611,Bibb County,105,Howard High School,Combined Test Score,235,54,1004.5,1030.4
611,Bibb County,105,Howard High School,Evidence Based Reading and Writing,235,54,522.8,540.6
611,Bibb County,105,Howard High School,Math Section Score,235,54,481.7,489.8
611,Bibb County,117,Academy For Classical Education,Combined Test Score,235,55,1004.5,1150.4
611,Bibb County,117,Academy For Classical Education,Evidence Based Reading and Writing,235,55,522.8,580.5
611,Bibb County,117,Academy For Classical Education,Math Section Score,235,55,481.7,569.8
611,Bibb County,186,Central High School,Combined Test Score,235,30,1004.5,953.3
611,Bibb County,186,Central High School,Evidence Based Reading and Writing,235,30,522.8,512.3
611,Bibb County,186,Central High School,Math Section Score,235,30,481.7,441
611,Bibb County,198,Westside High School,Combined Test Score,235,31,1004.5,912.3
611,Bibb County,198,Westside High School,Evidence Based Reading and Writing,235,31,522.8,472.6
611,Bibb County,198,Westside High School,Math Section Score,235,31,481.7,439.7
611,Bibb County,204,Rutland High School,Combined Test Score,235,38,1004.5,968.4
611,Bibb County,204,Rutland High School,Evidence Based Reading and Writing,235,38,522.8,511.1
611,Bibb County,204,Rutland High School,Math Section Score,235,38,481.7,457.4
611,Bibb County,286,Northeast High School,Combined Test Score,235,17,1004.5,841.2
611,Bibb County,286,Northeast High School,Evidence Based Reading and Writing,235,17,522.8,442.9
611,Bibb County,286,Northeast High School,Math Section Score,235,17,481.7,398.2
611,Bibb County,386,Southwest High School,Combined Test Score,235,10,1004.5,916
611,Bibb County,386,Southwest High School,Evidence Based Reading and Writing,235,10,522.8,476
611,Bibb County,386,Southwest High School,Math Section Score,235,10,481.7,440
612,Bleckley County,105,Bleckley County High School,Combined Test Score,49,49,1100.8,1100.8
612,Bleckley County,105,Bleckley County High School,Evidence Based Reading and Writing,49,49,555.7,555.7
612,Bleckley County,105,Bleckley County High School,Math Section Score,49,49,545.1,545.1
613,Brantley County,1050,Brantley County High School,Combined Test Score,20,20,1036,1036
613,Brantley County,1050,Brantley County High School,Evidence Based Reading and Writing,20,20,557,557
613,Brantley County,1050,Brantley County High School,Math Section Score,20,20,479,479
614,Brooks County,110,Brooks County High School,Combined Test Score,30,29,931.3,943.4
614,Brooks County,110,Brooks County High School,Evidence Based Reading and Writing,30,29,483.3,486.9
614,Brooks County,110,Brooks County High School,Math Section Score,30,29,448,456.6
614,Brooks County,394,Delta Innovative School,Combined Test Score,30,TFS,931.3,TFS
614,Brooks County,394,Delta Innovative School,Evidence Based Reading and Writing,30,TFS,483.3,TFS
614,Brooks County,394,Delta Innovative School,Math Section Score,30,TFS,448,TFS
615,Bryan County,182,Richmond Hill High School,Combined Test Score,302,262,1056.5,1064.9
615,Bryan County,182,Richmond Hill High School,Evidence Based Reading and Writing,302,262,545.4,548.6
615,Bryan County,182,Richmond Hill High School,Math Section Score,302,262,511.1,516.3
615,Bryan County,402,Bryan County Middle School,Combined Test Score,302,TFS,1056.5,TFS
615,Bryan County,402,Bryan County Middle School,Evidence Based Reading and Writing,302,TFS,545.4,TFS
615,Bryan County,402,Bryan County Middle School,Math Section Score,302,TFS,511.1,TFS
615,Bryan County,502,Bryan County High School,Combined Test Score,302,39,1056.5,999
615,Bryan County,502,Bryan County High School,Evidence Based Reading and Writing,302,39,545.4,522.3
615,Bryan County,502,Bryan County High School,Math Section Score,302,39,511.1,476.7
616,Bulloch County,203,Southeast Bulloch High School,Combined Test Score,169,73,1066.6,1100.8
616,Bulloch County,203,Southeast Bulloch High School,Evidence Based Reading and Writing,169,73,553,571.5
616,Bulloch County,203,Southeast Bulloch High School,Math Section Score,169,73,513.7,529.3
616,Bulloch County,2054,Statesboro High School,Combined Test Score,169,87,1066.6,1035.6
616,Bulloch County,2054,Statesboro High School,Evidence Based Reading and Writing,169,87,553,536
616,Bulloch County,2054,Statesboro High School,Math Section Score,169,87,513.7,499.7
616,Bulloch County,4052,Portal Middle/High School,Combined Test Score,169,TFS,1066.6,TFS
616,Bulloch County,4052,Portal Middle/High School,Evidence Based Reading and Writing,169,TFS,553,TFS
616,Bulloch County,4052,Portal Middle/High School,Math Section Score,169,TFS,513.7,TFS
617,Burke County,288,Burke County High School,Combined Test Score,74,74,939.7,939.7
617,Burke County,288,Burke County High School,Evidence Based Reading and Writing,74,74,496.4,496.4
617,Burke County,288,Burke County High School,Math Section Score,74,74,443.4,443.4
618,Butts County,190,Jackson High School,Combined Test Score,61,61,956.7,956.7
618,Butts County,190,Jackson High School,Evidence Based Reading and Writing,61,61,497.5,497.5
618,Butts County,190,Jackson High School,Math Section Score,61,61,459.2,459.2
619,Calhoun County,113,Calhoun County High School,Combined Test Score,TFS,TFS,TFS,TFS
619,Calhoun County,113,Calhoun County High School,Evidence Based Reading and Writing,TFS,TFS,TFS,TFS
619,Calhoun County,113,Calhoun County High School,Math Section Score,TFS,TFS,TFS,TFS
620,Camden County,295,Camden County High School,Combined Test Score,222,222,1081.3,1081.3
620,Camden County,295,Camden County High School,Evidence Based Reading and Writing,222,222,552.1,552.1
620,Camden County,295,Camden County High School,Math Section Score,222,222,529.2,529.2
621,Candler County,101,Metter High School,Combined Test Score,38,36,956.1,963.1
621,Candler County,101,Metter High School,Evidence Based Reading and Writing,38,36,496.1,499.2
621,Candler County,101,Metter High School,Math Section Score,38,36,460,463.9
621,Candler County,303,Metter College and Career Academy,Combined Test Score,38,TFS,956.1,TFS
621,Candler County,303,Metter College and Career Academy,Evidence Based Reading and Writing,38,TFS,496.1,TFS
621,Candler County,303,Metter College and Career Academy,Math Section Score,38,TFS,460,TFS
622,Carroll County,189,Temple High School,Combined Test Score,310,35,1041.8,1041.1
622,Carroll County,189,Temple High School,Evidence Based Reading and Writing,310,35,538.7,543.4
622,Carroll County,189,Temple High School,Math Section Score,310,35,503.1,497.7
622,Carroll County,212,Mt. Zion High School,Combined Test Score,310,17,1041.8,1047.1
622,Carroll County,212,Mt. Zion High School,Evidence Based Reading and Writing,310,17,538.7,549.4
622,Carroll County,212,Mt. Zion High School,Math Section Score,310,17,503.1,497.6
622,Carroll County,2052,Central High School,Combined Test Score,310,88,1041.8,1073.9
622,Carroll County,2052,Central High School,Evidence Based Reading and Writing,310,88,538.7,550.1
622,Carroll County,2052,Central High School,Math Section Score,310,88,503.1,523.8
622,Carroll County,3050,Bowdon High School,Combined Test Score,310,14,1041.8,1067.1
622,Carroll County,3050,Bowdon High School,Evidence Based Reading and Writing,310,14,538.7,543.6
622,Carroll County,3050,Bowdon High School,Math Section Score,310,14,503.1,523.6
622,Carroll County,5054,Villa Rica High School,Combined Test Score,310,156,1041.8,1021
622,Carroll County,5054,Villa Rica High School,Evidence Based Reading and Writing,310,156,538.7,529.7
622,Carroll County,5054,Villa Rica High School,Math Section Score,310,156,503.1,491.3
623,Catoosa County,109,Heritage High School,Combined Test Score,97,32,1098.2,1154.1
623,Catoosa County,109,Heritage High School,Evidence Based Reading and Writing,97,32,567.4,589.4
623,Catoosa County,109,Heritage High School,Math Section Score,97,32,530.8,564.7
623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Combined Test Score,97,29,1098.2,1132.4
623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Evidence Based Reading and Writing,97,29,567.4,582.8
623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,Math Section Score,97,29,530.8,549.7
623,Catoosa County,4052,Ringgold High School,Combined Test Score,97,36,1098.2,1021.1
623,Catoosa County,4052,Ringgold High School,Evidence Based Reading and Writing,97,36,567.4,535.6
623,Catoosa County,4052,Ringgold High School,Math Section Score,97,36,530.8,485.6
624,Charlton County,112,Bethune Middle School,Combined Test Score,19,TFS,1011.1,TFS
624,Charlton County,112,Bethune Middle School,Evidence Based Reading and Writing,19,TFS,534.7,TFS
624,Charlton County,112,Bethune Middle School,Math Section Score,19,TFS,476.3,TFS
624,Charlton County,287,Charlton County High School,Combined Test Score,19,18,1011.1,1019.4
624,Charlton County,287,Charlton County High School,Evidence Based Reading and Writing,19,18,534.7,540
624,Charlton County,287,Charlton County High School,Math Section Score,19,18,476.3,479.4
625,Savannah-Chatham County,101,Johnson High School,Combined Test Score,822,45,1000.3,934.7
625,Savannah-Chatham County,101,Johnson High School,Evidence Based Reading and Writing,822,45,519.4,480
625,Savannah-Chatham County,101,Johnson High School,Math Section Score,822,45,480.9,454.7
625,Savannah-Chatham County,108,Early College Program,Combined Test Score,822,21,1000.3,963.8
625,Savannah-Chatham County,108,Early College Program,Evidence Based Reading and Writing,822,21,519.4,490
625,Savannah-Chatham County,108,Early College Program,Math Section Score,822,21,480.9,473.8
625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,Combined Test Score,822,106,1000.3,979.6
625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,Evidence Based Reading and Writing,822,106,519.4,503.4
625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,Math Section Score,822,106,480.9,476.2
625,Savannah-Chatham County,117,New Hampstead High School,Combined Test Score,822,78,1000.3,946.4
625,Savannah-Chatham County,117,New Hampstead High School,Evidence Based Reading and Writing,822,78,519.4,487.7
625,Savannah-Chatham County,117,New Hampstead High School,Math Section Score,822,78,480.9,458.7
625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,Combined Test Score,822,29,1000.3,878.6
625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,Evidence Based Reading and Writing,822,29,519.4,461.4
625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,Math Section Score,822,29,480.9,417.2
625,Savannah-Chatham County,411,Islands High School,Combined Test Score,822,97,1000.3,1034
625,Savannah-Chatham County,411,Islands High School,Evidence Based Reading and Writing,822,97,519.4,548.1
625,Savannah-Chatham County,411,Islands High School,Math Section Score,822,97,480.9,485.9
625,Savannah-Chatham County,499,Savannah Arts Academy,Combined Test Score,822,166,1000.3,1156.9
625,Savannah-Chatham County,499,Savannah Arts Academy,Evidence Based Reading and Writing,822,166,519.4,603.6
625,Savannah-Chatham County,499,Savannah Arts Academy,Math Section Score,822,166,480.9,553.4
625,Savannah-Chatham County,516,Savannah Classical Academy Charter High School,Combined Test Score,822,TFS,1000.3,TFS
625,Savannah-Chatham County,516,Savannah Classical Academy Charter High School,Evidence Based Reading and Writing,822,TFS,519.4,TFS
625,Savannah-Chatham County,516,Savannah Classical Academy Charter High School,Math Section Score,822,TFS,480.9,TFS
625,Savannah-Chatham County,518,Savannah-Chatham E-Learning Academy,Combined Test Score,822,TFS,1000.3,TFS
625,Savannah-Chatham County,518,Savannah-Chatham E-Learning Academy,Evidence Based Reading and Writing,822,TFS,519.4,TFS
625,Savannah-Chatham County,518,Savannah-Chatham E-Learning Academy,Math Section Score,822,TFS,480.9,TFS
625,Savannah-Chatham County,2052,Beach High School,Combined Test Score,822,47,1000.3,902.6
625,Savannah-Chatham County,2052,Beach High School,Evidence Based Reading and Writing,822,47,519.4,467.9
625,Savannah-Chatham County,2052,Beach High School,Math Section Score,822,47,480.9,434.7
625,Savannah-Chatham County,3056,Groves High School,Combined Test Score,822,48,1000.3,904.6
625,Savannah-Chatham County,3056,Groves High School,Evidence Based Reading and Writing,822,48,519.4,465.4
625,Savannah-Chatham County,3056,Groves High School,Math Section Score,822,48,480.9,439.2
625,Savannah-Chatham County,5060,Jenkins High School,Combined Test Score,822,98,1000.3,1031
625,Savannah-Chatham County,5060,Jenkins High School,Evidence Based Reading and Writing,822,98,519.4,530.3
625,Savannah-Chatham County,5060,Jenkins High School,Math Section Score,822,98,480.9,500.7
625,Savannah-Chatham County,5070,Windsor Forest High School,Combined Test Score,822,74,1000.3,878.1
625,Savannah-Chatham County,5070,Windsor Forest High School,Evidence Based Reading and Writing,822,74,519.4,455.5
625,Savannah-Chatham County,5070,Windsor Forest High School,Math Section Score,822,74,480.9,422.6
626,Chattahoochee County,206,Chattahoochee County High School,Combined Test Score,28,28,966.8,966.8
626,Chattahoochee County,206,Chattahoochee County High School,Evidence Based Reading and Writing,28,28,498.2,498.2
626,Chattahoochee County,206,Chattahoochee County High School,Math Section Score,28,28,468.6,468.6
627,Chattooga County,1050,Chattooga High School,Combined Test Score,10,10,1072,1072
627,Chattooga County,1050,Chattooga High School,Evidence Based Reading and Writing,10,10,554,554
627,Chattooga County,1050,Chattooga High School,Math Section Score,10,10,518,518
628,Cherokee County,106,Creekview High School,Combined Test Score,1428,235,1079.5,1110.4
628,Cherokee County,106,Creekview High School,Evidence Based Reading and Writing,1428,235,554.5,568.5
628,Cherokee County,106,Creekview High School,Math Section Score,1428,235,525,541.9
628,Cherokee County,115,River Ridge High School,Combined Test Score,1428,240,1079.5,1074.2
628,Cherokee County,115,River Ridge High School,Evidence Based Reading and Writing,1428,240,554.5,553.8
628,Cherokee County,115,River Ridge High School,Math Section Score,1428,240,525,520.4
628,Cherokee County,176,Etowah High School,Combined Test Score,1428,250,1079.5,1059.1
628,Cherokee County,176,Etowah High School,Evidence Based Reading and Writing,1428,250,554.5,545
628,Cherokee County,176,Etowah High School,Math Section Score,1428,250,525,514.1
628,Cherokee County,191,Sequoyah High School,Combined Test Score,1428,235,1079.5,1095.4
628,Cherokee County,191,Sequoyah High School,Evidence Based Reading and Writing,1428,235,554.5,564.4
628,Cherokee County,191,Sequoyah High School,Math Section Score,1428,235,525,531
628,Cherokee County,197,Woodstock High School,Combined Test Score,1428,247,1079.5,1078.3
628,Cherokee County,197,Woodstock High School,Evidence Based Reading and Writing,1428,247,554.5,551.3
628,Cherokee County,197,Woodstock High School,Math Section Score,1428,247,525,527
628,Cherokee County,5050,Cherokee High School,Combined Test Score,1428,219,1079.5,1060.5
628,Cherokee County,5050,Cherokee High School,Evidence Based Reading and Writing,1428,219,554.5,544.6
628,Cherokee County,5050,Cherokee High School,Math Section Score,1428,219,525,516
628,Cherokee County,6597,Tippens Educational Center,Combined Test Score,1428,TFS,1079.5,TFS
628,Cherokee County,6597,Tippens Educational Center,Evidence Based Reading and Writing,1428,TFS,554.5,TFS
628,Cherokee County,6597,Tippens Educational Center,Math Section Score,1428,TFS,525,TFS
629,Clarke County,102,Cedar Shoals High School,Combined Test Score,211,87,1014.9,975.9
629,Clarke County,102,Cedar Shoals High School,Evidence Based Reading and Writing,211,87,520.5,499.4
629,Clarke County,102,Cedar Shoals High School,Math Section Score,211,87,494.4,476.4
629,Clarke County,5556,Clarke Central High School,Combined Test Score,211,124,1014.9,1042.3
629,Clarke County,5556,Clarke Central High School,Evidence Based Reading and Writing,211,124,520.5,535.2
629,Clarke County,5556,Clarke Central High School,Math Section Score,211,124,494.4,507
631,Clayton County,104,Mundy's Mill High School,Combined Test Score,780,91,955.9,924.4
631,Clayton County,104,Mundy's Mill High School,Evidence Based Reading and Writing,780,91,503,491.9
631,Clayton County,104,Mundy's Mill High School,Math Section Score,780,91,452.9,432.5
631,Clayton County,114,Elite Scholars Academy School,Combined Test Score,780,52,955.9,1142.5
631,Clayton County,114,Elite Scholars Academy School,Evidence Based Reading and Writing,780,52,503,601.9
631,Clayton County,114,Elite Scholars Academy School,Math Section Score,780,52,452.9,540.6
631,Clayton County,115,Charles R. Drew High School,Combined Test Score,780,51,955.9,931
631,Clayton County,115,Charles R. Drew High School,Evidence Based Reading and Writing,780,51,503,491.2
631,Clayton County,115,Charles R. Drew High School,Math Section Score,780,51,452.9,439.8
631,Clayton County,190,Lovejoy High School,Combined Test Score,780,113,955.9,931.1
631,Clayton County,190,Lovejoy High School,Evidence Based Reading and Writing,780,113,503,491.9
631,Clayton County,190,Lovejoy High School,Math Section Score,780,113,452.9,439.1
631,Clayton County,191,Lovejoy Middle School,Combined Test Score,780,TFS,955.9,TFS
631,Clayton County,191,Lovejoy Middle School,Evidence Based Reading and Writing,780,TFS,503,TFS
631,Clayton County,191,Lovejoy Middle School,Math Section Score,780,TFS,452.9,TFS
631,Clayton County,215,Martha Ellen Stilwell School for the Performing Arts,Combined Test Score,780,50,955.9,1053.6
631,Clayton County,215,Martha Ellen Stilwell School for the Performing Arts,Evidence Based Reading and Writing,780,50,503,545.6
631,Clayton County,215,Martha Ellen Stilwell School for the Performing Arts,Math Section Score,780,50,452.9,508
631,Clayton County,290,Mount Zion High School,Combined Test Score,780,47,955.9,964
631,Clayton County,290,Mount Zion High School,Evidence Based Reading and Writing,780,47,503,507.7
631,Clayton County,290,Mount Zion High School,Math Section Score,780,47,452.9,456.4
631,Clayton County,377,Riverdale High School,Combined Test Score,780,70,955.9,902.1
631,Clayton County,377,Riverdale High School,Evidence Based Reading and Writing,780,70,503,473.1
631,Clayton County,377,Riverdale High School,Math Section Score,780,70,452.9,429
631,Clayton County,1054,Forest Park High School,Combined Test Score,780,37,955.9,1000.8
631,Clayton County,1054,Forest Park High School,Evidence Based Reading and Writing,780,37,503,510.3
631,Clayton County,1054,Forest Park High School,Math Section Score,780,37,452.9,490.5
631,Clayton County,1056,Jonesboro High School,Combined Test Score,780,68,955.9,923.2
631,Clayton County,1056,Jonesboro High School,Evidence Based Reading and Writing,780,68,503,488.8
631,Clayton County,1056,Jonesboro High School,Math Section Score,780,68,452.9,434.4
631,Clayton County,2052,North Clayton High School,Combined Test Score,780,72,955.9,891.5
631,Clayton County,2052,North Clayton High School,Evidence Based Reading and Writing,780,72,503,476
631,Clayton County,2052,North Clayton High School,Math Section Score,780,72,452.9,415.6
631,Clayton County,4058,Morrow High School,Combined Test Score,780,128,955.9,960.5
631,Clayton County,4058,Morrow High School,Evidence Based Reading and Writing,780,128,503,502.7
631,Clayton County,4058,Morrow High School,Math Section Score,780,128,452.9,457.7
632,Clinch County,1050,Clinch County High School,Combined Test Score,TFS,TFS,TFS,TFS
632,Clinch County,1050,Clinch County High School,Evidence Based Reading and Writing,TFS,TFS,TFS,TFS
632,Clinch County,1050,Clinch County High School,Math Section Score,TFS,TFS,TFS,TFS
633,Cobb County,101,Kennesaw Mountain High School,Combined Test Score,3758,237,1092.9,1131.5
633,Cobb County,101,Kennesaw Mountain High School,Evidence Based Reading and Writing,3758,237,561.1,581
633,Cobb County,101,Kennesaw Mountain High School,Math Section Score,3758,237,531.8,550.5
633,Cobb County,103,Kell High School,Combined Test Score,3758,170,1092.9,1080.4
633,Cobb County,103,Kell High School,Evidence Based Reading and Writing,3758,170,561.1,563.4
633,Cobb County,103,Kell High School,Math Section Score,3758,170,531.8,517
633,Cobb County,175,Walton High School,Combined Test Score,3758,364,1092.9,1231.6
633,Cobb County,175,Walton High School,Evidence Based Reading and Writing,3758,364,561.1,617.6
633,Cobb County,175,Walton High School,Math Section Score,3758,364,531.8,614
633,Cobb County,186,Oakwood High School,Combined Test Score,3758,20,1092.9,963
633,Cobb County,186,Oakwood High School,Evidence Based Reading and Writing,3758,20,561.1,507
633,Cobb County,186,Oakwood High School,Math Section Score,3758,20,531.8,456
633,Cobb County,188,Pope High School,Combined Test Score,3758,211,1092.9,1165.1
633,Cobb County,188,Pope High School,Evidence Based Reading and Writing,3758,211,561.1,592
633,Cobb County,188,Pope High School,Math Section Score,3758,211,531.8,573.1
633,Cobb County,192,Harrison High School,Combined Test Score,3758,322,1092.9,1133.6
633,Cobb County,192,Harrison High School,Evidence Based Reading and Writing,3758,322,561.1,581.8
633,Cobb County,192,Harrison High School,Math Section Score,3758,322,531.8,551.8
633,Cobb County,209,Allatoona High School,Combined Test Score,3758,179,1092.9,1073.7
633,Cobb County,209,Allatoona High School,Evidence Based Reading and Writing,3758,179,561.1,549.1
633,Cobb County,209,Allatoona High School,Math Section Score,3758,179,531.8,524.7
633,Cobb County,290,Campbell Middle School,Combined Test Score,3758,TFS,1092.9,TFS
633,Cobb County,290,Campbell Middle School,Evidence Based Reading and Writing,3758,TFS,561.1,TFS
633,Cobb County,290,Campbell Middle School,Math Section Score,3758,TFS,531.8,TFS
633,Cobb County,373,Sprayberry High School,Combined Test Score,3758,217,1092.9,1056
633,Cobb County,373,Sprayberry High School,Evidence Based Reading and Writing,3758,217,561.1,548.8
633,Cobb County,373,Sprayberry High School,Math Section Score,3758,217,531.8,507.2
633,Cobb County,381,Lassiter High School,Combined Test Score,3758,278,1092.9,1194.5
633,Cobb County,381,Lassiter High School,Evidence Based Reading and Writing,3758,278,561.1,606.9
633,Cobb County,381,Lassiter High School,Math Section Score,3758,278,531.8,587.6
633,Cobb County,507,McClure Middle School,Combined Test Score,3758,TFS,1092.9,TFS
633,Cobb County,507,McClure Middle School,Evidence Based Reading and Writing,3758,TFS,561.1,TFS
633,Cobb County,507,McClure Middle School,Math Section Score,3758,TFS,531.8,TFS
633,Cobb County,707,Hillgrove High School,Combined Test Score,3758,293,1092.9,1081.6
633,Cobb County,707,Hillgrove High School,Evidence Based Reading and Writing,3758,293,561.1,557.4
633,Cobb County,707,Hillgrove High School,Math Section Score,3758,293,531.8,524.2
633,Cobb County,1054,Campbell High School,Combined Test Score,3758,232,1092.9,1054.9
633,Cobb County,1054,Campbell High School,Evidence Based Reading and Writing,3758,232,561.1,545.3
633,Cobb County,1054,Campbell High School,Math Section Score,3758,232,531.8,509.6
633,Cobb County,1056,East Cobb Middle School,Combined Test Score,3758,TFS,1092.9,TFS
633,Cobb County,1056,East Cobb Middle School,Evidence Based Reading and Writing,3758,TFS,561.1,TFS
633,Cobb County,1056,East Cobb Middle School,Math Section Score,3758,TFS,531.8,TFS
633,Cobb County,1064,McEachern High School,Combined Test Score,3758,209,1092.9,992.8
633,Cobb County,1064,McEachern High School,Evidence Based Reading and Writing,3758,209,561.1,514.5
633,Cobb County,1064,McEachern High School,Math Section Score,3758,209,531.8,478.3
633,Cobb County,1069,Wheeler High School,Combined Test Score,3758,230,1092.9,1124
633,Cobb County,1069,Wheeler High School,Evidence Based Reading and Writing,3758,230,561.1,570.7
633,Cobb County,1069,Wheeler High School,Math Section Score,3758,230,531.8,553.3
633,Cobb County,2056,North Cobb High School,Combined Test Score,3758,245,1092.9,1048
633,Cobb County,2056,North Cobb High School,Evidence Based Reading and Writing,3758,245,561.1,547.8
633,Cobb County,2056,North Cobb High School,Math Section Score,3758,245,531.8,500.3
633,Cobb County,2066,Osborne High School,Combined Test Score,3758,145,1092.9,981.7
633,Cobb County,2066,Osborne High School,Evidence Based Reading and Writing,3758,145,561.1,506.1
633,Cobb County,2066,Osborne High School,Math Section Score,3758,145,531.8,475.7
633,Cobb County,3056,South Cobb High School,Combined Test Score,3758,176,1092.9,997
633,Cobb County,3056,South Cobb High School,Evidence Based Reading and Writing,3758,176,561.1,517.1
633,Cobb County,3056,South Cobb High School,Math Section Score,3758,176,531.8,479.9
633,Cobb County,4066,Pebblebrook High School,Combined Test Score,3758,224,1092.9,957.9
633,Cobb County,4066,Pebblebrook High School,Evidence Based Reading and Writing,3758,224,561.1,497.2
633,Cobb County,4066,Pebblebrook High School,Math Section Score,3758,224,531.8,460.7
634,Coffee County,114,Wiregrass Regional College and Career Academy,Combined Test Score,104,TFS,995.9,TFS
634,Coffee County,114,Wiregrass Regional College and Career Academy,Evidence Based Reading and Writing,104,TFS,515.2,TFS
634,Coffee County,114,Wiregrass Regional College and Career Academy,Math Section Score,104,TFS,480.7,TFS
634,Coffee County,195,Coffee County High School,Combined Test Score,104,94,995.9,999.6
634,Coffee County,195,Coffee County High School,Evidence Based Reading and Writing,104,94,515.2,517.6
634,Coffee County,195,Coffee County High School,Math Section Score,104,94,480.7,482
634,Coffee County,308,George Washington Carver Freshman Campus,Combined Test Score,104,TFS,995.9,TFS
634,Coffee County,308,George Washington Carver Freshman Campus,Evidence Based Reading and Writing,104,TFS,515.2,TFS
634,Coffee County,308,George Washington Carver Freshman Campus,Math Section Score,104,TFS,480.7,TFS
635,Colquitt County,1554,Colquitt County High School,Combined Test Score,116,116,1023.2,1023.2
635,Colquitt County,1554,Colquitt County High School,Essay Analysis Score,TFS,TFS,TFS,TFS
635,Colquitt County,1554,Colquitt County High School,Essay Reading Score,TFS,TFS,TFS,TFS
635,Colquitt County,1554,Colquitt County High School,Essay Total,TFS,TFS,TFS,TFS
635,Colquitt County,1554,Colquitt County High School,Essay Writing Score,TFS,TFS,TFS,TFS
635,Colquitt County,1554,Colquitt County High School,Evidence Based Reading and Writing,116,116,524.6,524.6
